x , y , z
7.561756175618e+00 , 3.946185687420e+00 , 6.655204857774e-01
7.562756275628e+00 , 4.415125230887e+00 , 9.505998463727e-01
7.563756375638e+00 , 4.032143250501e+00 , 5.316277229341e-01
7.564756475648e+00 , 4.431373811610e+00 , 6.173772213823e-01
7.565756575658e+00 , 4.037223842338e+00 , 9.846279322046e-01
7.566756675668e+00 , 3.961237491594e+00 , 1.102345513067e+00
7.567756775678e+00 , 3.948185510416e+00 , 9.027501420355e-01
7.568756875688e+00 , 4.018313344245e+00 , 9.852890348781e-01
7.569756975698e+00 , 4.070079149971e+00 , 9.193002669162e-01
7.570757075708e+00 , 3.980605094016e+00 , 7.972375735600e-01
7.571757175718e+00 , 3.747003423508e+00 , 7.372173742891e-01
7.572757275728e+00 , 3.949081901242e+00 , 6.225319393348e-01
7.573757375738e+00 , 3.413220733361e+00 , 6.866198662306e-01
7.574757475748e+00 , 4.231923021329e+00 , 9.036467289423e-01
7.575757575758e+00 , 4.109321760537e+00 , 1.165912208268e+00
7.576757675768e+00 , 3.671201260014e+00 , 8.624681636076e-01
7.577757775778e+00 , 4.043804647813e+00 , 1.298618061920e+00
7.578757875788e+00 , 3.814680983776e+00 , 8.789842339611e-01
7.579757975798e+00 , 3.839704907030e+00 , 8.776178899641e-01
7.580758075808e+00 , 3.841250644836e+00 , 1.029024555068e+00
7.581758175818e+00 , 3.297772211177e+00 , 9.878983346366e-01
7.582758275828e+00 , 3.706142617237e+00 , 8.563519536172e-01
7.583758375838e+00 , 4.340213819035e+00 , 1.002040784485e+00
7.584758475848e+00 , 4.145230011392e+00 , 7.359445730519e-01
7.585758575858e+00 , 4.037111991859e+00 , 8.707323451833e-01
7.586758675868e+00 , 4.032447894895e+00 , 7.196899522782e-01
7.587758775878e+00 , 3.826626341172e+00 , 1.176689100953e+00
7.588758875888e+00 , 3.628284110338e+00 , 5.958951551627e-01
7.589758975898e+00 , 4.310079206464e+00 , 1.025067822303e+00
7.590759075908e+00 , 3.369875590484e+00 , 1.013611771113e+00
7.591759175918e+00 , 3.851408227682e+00 , 1.047175926179e+00
7.592759275928e+00 , 4.194901256750e+00 , 9.185483987372e-01
7.593759375938e+00 , 4.012026234772e+00 , 1.039385046849e+00
7.594759475948e+00 , 3.561731228273e+00 , 1.280768874005e+00
7.595759575958e+00 , 3.826360722892e+00 , 9.680261804893e-01
7.596759675968e+00 , 3.616685972952e+00 , 8.354940456498e-01
7.597759775978e+00 , 4.197198859854e+00 , 1.025545325601e+00
7.598759875988e+00 , 4.418318775322e+00 , 9.110516931254e-01
7.599759975998e+00 , 3.794427255811e+00 , 7.665034746018e-01
7.600760076008e+00 , 3.776624998105e+00 , 1.125261583111e+00
7.601760176018e+00 , 4.520808257934e+00 , 9.635352121297e-01
7.602760276028e+00 , 3.946225212463e+00 , 1.021180464505e+00
7.603760376038e+00 , 4.649386035604e+00 , 8.901670398403e-01
7.604760476048e+00 , 3.959796639870e+00 , 1.154485548325e+00
7.605760576058e+00 , 3.560393134675e+00 , 9.681086791625e-01
7.606760676068e+00 , 3.434233306519e+00 , 8.032387401928e-01
7.607760776078e+00 , 3.855314166241e+00 , 7.796660617522e-01
7.608760876088e+00 , 3.444902982134e+00 , 1.186407347230e+00
7.609760976098e+00 , 3.422334332297e+00 , 9.436772264849e-01
7.610761076108e+00 , 4.246701002235e+00 , 1.414307913830e+00
7.611761176118e+00 , 4.348602471773e+00 , 1.110707202225e+00
7.612761276128e+00 , 3.955320951375e+00 , 1.048745314127e+00
7.613761376138e+00 , 4.268603157823e+00 , 8.418411879854e-01
7.614761476148e+00 , 4.051339191577e+00 , 8.371502498979e-01
7.615761576158e+00 , 3.978960223748e+00 , 9.485269120543e-01
7.616761676168e+00 , 3.895942708067e+00 , 1.106950098067e+00
7.617761776178e+00 , 4.068918710109e+00 , 9.599050479684e-01
7.618761876188e+00 , 3.792053430231e+00 , 1.106378350333e+00
7.619761976198e+00 , 4.067495688273e+00 , 1.166897131726e+00
7.620762076208e+00 , 3.460430545946e+00 , 9.472380986083e-01
7.621762176218e+00 , 3.986068435871e+00 , 8.519168372720e-01
7.622762276228e+00 , 4.451324748594e+00 , 1.279624961891e+00
7.623762376238e+00 , 4.377618818471e+00 , 1.166571466434e+00
7.624762476248e+00 , 3.973963456413e+00 , 9.697211107421e-01
7.625762576258e+00 , 3.559730558417e+00 , 1.062503444746e+00
7.626762676268e+00 , 3.880042072114e+00 , 8.372175598889e-01
7.627762776278e+00 , 3.875748278741e+00 , 1.151005173996e+00
7.628762876288e+00 , 3.831219536288e+00 , 1.021766624528e+00
7.629762976298e+00 , 3.949214517515e+00 , 9.597210761563e-01
7.630763076308e+00 , 4.099355892057e+00 , 1.166345072298e+00
7.631763176318e+00 , 4.112603857418e+00 , 6.122051516631e-01
7.632763276328e+00 , 3.849091796637e+00 , 1.234530610470e+00
7.633763376338e+00 , 3.750624183451e+00 , 8.004875976981e-01
7.634763476348e+00 , 3.734633896408e+00 , 9.286913125147e-01
7.635763576358e+00 , 3.797820811353e+00 , 1.236342772783e+00
7.636763676368e+00 , 3.512707036753e+00 , 8.146675563317e-01
7.637763776378e+00 , 3.500153837363e+00 , 1.208008975283e+00
7.638763876388e+00 , 4.150479111509e+00 , 1.236872039567e+00
7.639763976398e+00 , 3.877529124651e+00 , 9.563602948694e-01
7.640764076408e+00 , 4.077681473652e+00 , 7.944672707229e-01
7.641764176418e+00 , 4.233806858653e+00 , 7.806802638222e-01
7.642764276428e+00 , 4.102146984140e+00 , 9.278061300830e-01
7.643764376438e+00 , 3.587106547433e+00 , 1.203047827879e+00
7.644764476448e+00 , 4.097937751644e+00 , 1.075689486079e+00
7.645764576458e+00 , 3.672714608819e+00 , 1.171569436765e+00
7.646764676468e+00 , 4.018963688303e+00 , 1.239122365313e+00
7.647764776478e+00 , 3.668949431114e+00 , 1.034452903675e+00
7.648764876488e+00 , 3.880570256514e+00 , 1.167362701107e+00
7.649764976498e+00 , 4.056082334883e+00 , 1.062162902699e+00
7.650765076508e+00 , 3.605633508422e+00 , 1.002202403817e+00
7.651765176518e+00 , 4.229294238841e+00 , 1.299576955723e+00
7.652765276528e+00 , 3.437607425122e+00 , 1.282420763293e+00
7.653765376538e+00 , 3.610777607201e+00 , 8.336250557919e-01
7.654765476548e+00 , 4.197419059431e+00 , 8.173135537424e-01
7.655765576558e+00 , 3.672208181868e+00 , 1.335428096541e+00
7.656765676568e+00 , 3.419289179231e+00 , 1.057020637354e+00
7.657765776578e+00 , 4.244416552006e+00 , 9.657621954478e-01
7.658765876588e+00 , 3.321931658821e+00 , 1.010749503911e+00
7.659765976598e+00 , 4.045874184930e+00 , 1.112954326087e+00
7.660766076608e+00 , 3.860029657210e+00 , 9.154850965546e-01
7.661766176618e+00 , 3.504957252424e+00 , 1.086539726234e+00
7.662766276628e+00 , 4.304614255392e+00 , 1.394010910792e+00
7.663766376638e+00 , 4.453964440016e+00 , 1.066001706862e+00
7.664766476648e+00 , 3.772346626194e+00 , 9.892738446834e-01
7.665766576658e+00 , 4.446783204701e+00 , 1.175681721224e+00
7.666766676668e+00 , 3.795981887024e+00 , 9.239081392612e-01
7.667766776678e+00 , 4.003866746590e+00 , 1.441818279162e+00
7.668766876688e+00 , 4.285788357793e+00 , 9.357617663964e-01
7.669766976698e+00 , 3.967401847619e+00 , 1.034012341771e+00
7.670767076708e+00 , 3.558402755463e+00 , 1.168088491522e+00
7.671767176718e+00 , 3.681235503766e+00 , 9.800942680484e-01
7.672767276728e+00 , 3.667579218263e+00 , 1.280096386178e+00
7.673767376738e+00 , 4.348482302930e+00 , 1.234675860168e+00
7.674767476748e+00 , 3.419390483653e+00 , 1.013572002303e+00
7.675767576758e+00 , 3.453989259322e+00 , 1.389690065848e+00
7.676767676768e+00 , 3.518927835263e+00 , 1.296415377324e+00
7.677767776778e+00 , 4.174760111134e+00 , 1.231298343766e+00
7.678767876788e+00 , 4.290253533700e+00 , 1.653800076273e+00
7.679767976798e+00 , 3.809298945668e+00 , 1.336689049208e+00
7.680768076808e+00 , 3.929587969786e+00 , 1.069179555421e+00
7.681768176818e+00 , 3.911058364985e+00 , 8.778121702133e-01
7.682768276828e+00 , 3.881987076902e+00 , 1.204740200054e+00
7.683768376838e+00 , 4.120445302640e+00 , 1.502035300031e+00
7.684768476848e+00 , 3.889641720471e+00 , 9.519133904987e-01
7.685768576858e+00 , 4.240513180529e+00 , 1.352253162769e+00
7.686768676868e+00 , 4.439156704089e+00 , 1.218453215725e+00
7.687768776878e+00 , 4.559743909608e+00 , 1.296601477629e+00
7.688768876888e+00 , 3.993133082450e+00 , 9.647449326953e-01
7.689768976898e+00 , 4.121076782899e+00 , 1.393682554634e+00
7.690769076908e+00 , 3.897094310892e+00 , 1.116187530404e+00
7.691769176918e+00 , 4.102758275645e+00 , 1.216200375531e+00
7.692769276928e+00 , 3.613376292739e+00 , 1.277837084952e+00
7.693769376938e+00 , 3.905136856130e+00 , 1.236305782809e+00
7.694769476948e+00 , 4.449178796939e+00 , 1.140074917963e+00
7.695769576958e+00 , 3.746716125044e+00 , 1.274134836967e+00
7.696769676968e+00 , 3.881616256347e+00 , 1.079214044384e+00
7.697769776978e+00 , 3.789821662709e+00 , 1.338485956539e+00
7.698769876988e+00 , 3.583302294864e+00 , 9.430236800396e-01
7.699769976998e+00 , 3.900656827617e+00 , 1.293018295960e+00
7.700770077008e+00 , 3.700062763878e+00 , 1.327973560647e+00
7.701770177018e+00 , 3.739916885022e+00 , 1.531515188174e+00
7.702770277028e+00 , 4.436354636254e+00 , 1.172493663538e+00
7.703770377038e+00 , 4.603510846756e+00 , 1.381710246284e+00
7.704770477048e+00 , 3.614236204870e+00 , 1.047206512909e+00
7.705770577058e+00 , 3.635693314598e+00 , 1.258715749614e+00
7.706770677068e+00 , 3.517103454902e+00 , 8.922493641469e-01
7.707770777078e+00 , 3.730159313759e+00 , 1.278671580907e+00
7.708770877088e+00 , 3.760505803233e+00 , 1.087675847747e+00
7.709770977098e+00 , 3.651376744618e+00 , 1.222495235538e+00
7.710771077108e+00 , 4.420262657773e+00 , 1.458250705428e+00
7.711771177118e+00 , 4.151229478856e+00 , 1.045866985243e+00
7.712771277128e+00 , 4.039548318449e+00 , 1.383978247542e+00
7.713771377138e+00 , 3.525571553144e+00 , 1.069700426145e+00
7.714771477148e+00 , 3.701081881809e+00 , 1.182713481974e+00
7.715771577158e+00 , 3.692269971848e+00 , 1.329176130809e+00
7.716771677168e+00 , 4.047501198130e+00 , 1.179705846234e+00
7.717771777178e+00 , 4.399174796639e+00 , 1.064628732124e+00
7.718771877188e+00 , 3.943560571730e+00 , 1.097447558427e+00
7.719771977198e+00 , 3.461780302490e+00 , 1.184602471025e+00
7.720772077208e+00 , 4.076130553460e+00 , 1.518304698880e+00
7.721772177218e+00 , 3.967735643371e+00 , 1.534119775270e+00
7.722772277228e+00 , 3.927293509756e+00 , 1.259237286450e+00
7.723772377238e+00 , 3.660349777856e+00 , 1.285785425536e+00
7.724772477248e+00 , 3.807757676864e+00 , 9.225958797287e-01
7.725772577258e+00 , 4.349781963496e+00 , 1.226022200249e+00
7.726772677268e+00 , 3.908764626565e+00 , 1.085805428732e+00
7.727772777278e+00 , 4.015547015064e+00 , 1.090652304422e+00
7.728772877288e+00 , 3.851048395649e+00 , 1.143617303899e+00
7.729772977298e+00 , 3.394216167433e+00 , 1.142306509895e+00
7.730773077308e+00 , 3.844304484717e+00 , 1.337468468833e+00
7.731773177318e+00 , 4.452543823397e+00 , 1.310379202340e+00
7.732773277328e+00 , 3.995625202534e+00 , 1.232959518632e+00
7.733773377338e+00 , 3.884963020968e+00 , 1.105482181163e+00
7.734773477348e+00 , 3.647018824940e+00 , 1.471841151916e+00
7.735773577358e+00 , 3.735360586198e+00 , 1.088923389661e+00
7.736773677368e+00 , 3.572166499064e+00 , 1.535071359230e+00
7.737773777378e+00 , 3.965982976395e+00 , 1.384582067265e+00
7.738773877388e+00 , 3.506028614389e+00 , 1.201952916957e+00
7.739773977398e+00 , 3.747333625482e+00 , 9.208301092294e-01
7.740774077408e+00 , 4.041005695696e+00 , 1.438944827732e+00
7.741774177418e+00 , 3.577982340366e+00 , 1.505485020391e+00
7.742774277428e+00 , 3.953073844783e+00 , 1.262643499475e+00
7.743774377438e+00 , 4.364370191574e+00 , 1.214970302353e+00
7.744774477448e+00 , 3.557011902130e+00 , 1.251319089003e+00
7.745774577458e+00 , 3.976875602573e+00 , 1.424398903534e+00
7.746774677468e+00 , 3.788053144760e+00 , 1.283491050060e+00
7.747774777478e+00 , 4.083774620133e+00 , 1.252287110384e+00
7.748774877488e+00 , 3.473025988946e+00 , 1.425811586480e+00
7.749774977498e+00 , 4.184311090701e+00 , 1.571488211313e+00
7.750775077508e+00 , 4.189754387789e+00 , 1.470601969723e+00
7.751775177518e+00 , 4.425794625766e+00 , 1.332262687394e+00
7.752775277528e+00 , 3.866492940874e+00 , 1.490115485351e+00
7.753775377538e+00 , 4.021947382072e+00 , 1.253054305741e+00
7.754775477548e+00 , 3.908718292152e+00 , 1.002048070497e+00
7.755775577558e+00 , 3.845249070668e+00 , 8.273433576947e-01
7.756775677568e+00 , 4.244760600959e+00 , 1.336531609005e+00
7.757775777578e+00 , 4.114735293850e+00 , 1.297352434180e+00
7.758775877588e+00 , 4.025312021684e+00 , 1.237672980001e+00
7.759775977598e+00 , 3.877682748631e+00 , 1.532409694041e+00
7.760776077608e+00 , 4.038829992554e+00 , 1.159829248405e+00
7.761776177618e+00 , 4.173476865530e+00 , 1.406885378810e+00
7.762776277628e+00 , 4.028752935441e+00 , 1.206174059734e+00
7.763776377638e+00 , 4.212013015423e+00 , 1.234201101796e+00
7.764776477648e+00 , 4.086908850951e+00 , 1.440303577450e+00
7.765776577658e+00 , 4.214972169373e+00 , 1.487450320804e+00
7.766776677668e+00 , 4.284335032307e+00 , 1.281429458406e+00
7.767776777678e+00 , 4.501335963387e+00 , 1.214328816494e+00
7.768776877688e+00 , 3.803045795501e+00 , 1.433171114612e+00
7.769776977698e+00 , 3.935556640323e+00 , 1.263461543216e+00
7.770777077708e+00 , 3.971076464901e+00 , 1.040490264570e+00
7.771777177718e+00 , 4.002634584576e+00 , 1.371875086753e+00
7.772777277728e+00 , 3.542522976378e+00 , 1.602677102858e+00
7.773777377738e+00 , 4.043328766174e+00 , 1.376097300750e+00
7.774777477748e+00 , 3.897798638592e+00 , 1.297526334654e+00
7.775777577758e+00 , 3.891036648753e+00 , 1.246413410793e+00
7.776777677768e+00 , 3.795248468167e+00 , 1.293399412316e+00
7.777777777778e+00 , 3.768209165100e+00 , 1.254599037172e+00
7.778777877788e+00 , 3.962145686330e+00 , 1.388748145815e+00
7.779777977798e+00 , 3.881557420344e+00 , 1.115502295566e+00
7.780778077808e+00 , 3.498606564688e+00 , 1.574330670301e+00
7.781778177818e+00 , 3.766641344945e+00 , 1.496744729090e+00
7.782778277828e+00 , 3.574844469888e+00 , 1.225893147617e+00
7.783778377838e+00 , 4.259854084802e+00 , 1.473439183248e+00
7.784778477848e+00 , 4.091414097311e+00 , 1.020361836330e+00
7.785778577858e+00 , 4.150938673582e+00 , 1.314914447910e+00
7.786778677868e+00 , 4.099377295263e+00 , 1.227410623307e+00
7.787778777878e+00 , 4.200206760848e+00 , 1.492355913603e+00
7.788778877888e+00 , 4.016290654503e+00 , 1.369419743292e+00
7.789778977898e+00 , 3.571998291011e+00 , 1.498202930675e+00
7.790779077908e+00 , 3.926633345745e+00 , 1.438775261624e+00
7.791779177918e+00 , 3.446562412588e+00 , 1.330284034827e+00
7.792779277928e+00 , 3.548383026916e+00 , 1.606478738199e+00
7.793779377938e+00 , 4.007949079425e+00 , 1.275798162442e+00
7.794779477948e+00 , 4.134424076735e+00 , 1.465423625017e+00
7.795779577958e+00 , 3.875727965858e+00 , 1.166615314793e+00
7.796779677968e+00 , 3.710458984478e+00 , 9.922656628921e-01
7.797779777978e+00 , 4.066008958189e+00 , 1.580897000610e+00
7.798779877988e+00 , 3.968118953252e+00 , 1.305114146454e+00
7.799779977998e+00 , 4.212582016214e+00 , 1.111948060908e+00
7.800780078008e+00 , 3.873210291611e+00 , 1.696203798824e+00
7.801780178018e+00 , 3.777010460679e+00 , 1.559150787584e+00
7.802780278028e+00 , 4.038598652451e+00 , 1.602093113261e+00
7.803780378038e+00 , 3.741007033697e+00 , 1.573291724666e+00
7.804780478048e+00 , 4.294195525139e+00 , 1.495347489554e+00
7.805780578058e+00 , 3.908675829052e+00 , 1.529764103509e+00
7.806780678068e+00 , 4.053145807309e+00 , 1.153654891759e+00
7.807780778078e+00 , 3.930524971544e+00 , 1.534546949880e+00
7.808780878088e+00 , 3.811194046494e+00 , 1.259863386914e+00
7.809780978098e+00 , 3.935438091476e+00 , 1.479303584078e+00
7.810781078108e+00 , 4.073389531779e+00 , 1.519854880886e+00
7.811781178118e+00 , 3.861312104859e+00 , 1.411247395654e+00
7.812781278128e+00 , 3.394661683146e+00 , 1.575035592253e+00
7.813781378138e+00 , 4.051088330037e+00 , 1.560128685093e+00
7.814781478148e+00 , 4.366109691219e+00 , 1.500296715616e+00
7.815781578158e+00 , 4.823062940443e+00 , 1.836863745089e+00
7.816781678168e+00 , 3.921477293694e+00 , 1.368846396806e+00
7.817781778178e+00 , 4.132343084700e+00 , 1.429430445793e+00
7.818781878188e+00 , 4.852453245941e+00 , 1.731562873632e+00
7.819781978198e+00 , 4.235537704310e+00 , 1.390997880201e+00
7.820782078208e+00 , 4.125260079227e+00 , 1.612042540758e+00
7.821782178218e+00 , 4.153108344646e+00 , 1.435428313050e+00
7.822782278228e+00 , 3.779066050406e+00 , 1.305342162345e+00
7.823782378238e+00 , 3.903127536721e+00 , 1.461971274333e+00
7.824782478248e+00 , 3.763924740646e+00 , 1.587644932008e+00
7.825782578258e+00 , 4.110288324952e+00 , 1.366798038118e+00
7.826782678268e+00 , 3.615168705886e+00 , 1.443765720285e+00
7.827782778278e+00 , 4.437008090325e+00 , 1.624773312070e+00
7.828782878288e+00 , 4.170116416102e+00 , 1.663730655826e+00
7.829782978298e+00 , 4.376600465906e+00 , 1.548248477531e+00
7.830783078308e+00 , 4.164378488973e+00 , 1.323147177697e+00
7.831783178318e+00 , 4.463702353334e+00 , 1.461038997150e+00
7.832783278328e+00 , 4.088724932836e+00 , 1.432926322196e+00
7.833783378338e+00 , 4.214047290968e+00 , 1.373028160770e+00
7.834783478348e+00 , 3.953079550795e+00 , 1.456645276285e+00
7.835783578358e+00 , 3.889708738153e+00 , 1.658104298807e+00
7.836783678368e+00 , 3.642792106598e+00 , 1.391462776643e+00
7.837783778378e+00 , 3.976220175684e+00 , 1.333228339082e+00
7.838783878388e+00 , 4.731136375148e+00 , 1.669045327070e+00
7.839783978398e+00 , 3.484866933039e+00 , 1.363104410803e+00
7.840784078408e+00 , 4.462053386050e+00 , 1.295401886610e+00
7.841784178418e+00 , 4.076749228821e+00 , 1.207009509109e+00
7.842784278428e+00 , 4.086807451596e+00 , 1.266293267920e+00
7.843784378438e+00 , 3.914971085511e+00 , 1.320225289973e+00
7.844784478448e+00 , 4.078939556787e+00 , 1.310462443477e+00
7.845784578458e+00 , 3.507339960087e+00 , 1.577049653915e+00
7.846784678468e+00 , 3.856636515113e+00 , 1.454567146055e+00
7.847784778478e+00 , 4.260529237323e+00 , 1.373761726110e+00
7.848784878488e+00 , 3.760176915481e+00 , 1.490473232754e+00
7.849784978498e+00 , 4.393916788747e+00 , 1.846468050388e+00
7.850785078508e+00 , 4.128699168015e+00 , 1.567168555815e+00
7.851785178518e+00 , 3.941752997322e+00 , 1.601765481841e+00
7.852785278528e+00 , 4.069984839535e+00 , 1.438274595576e+00
7.853785378538e+00 , 3.990162290272e+00 , 1.463214505242e+00
7.854785478548e+00 , 4.636987532824e+00 , 1.442466560763e+00
7.855785578558e+00 , 3.921098177462e+00 , 1.419975951539e+00
7.856785678568e+00 , 3.810687323258e+00 , 1.583004112547e+00
7.857785778578e+00 , 4.009863689025e+00 , 1.499200977562e+00
7.858785878588e+00 , 3.712079511006e+00 , 1.503610596141e+00
7.859785978598e+00 , 4.566261727305e+00 , 1.480299568028e+00
7.860786078608e+00 , 4.171261279338e+00 , 1.531746073458e+00
7.861786178618e+00 , 4.259760815390e+00 , 1.550722092606e+00
7.862786278628e+00 , 3.856112086464e+00 , 1.690453148349e+00
7.863786378638e+00 , 3.757825444587e+00 , 1.487452266185e+00
7.864786478648e+00 , 3.860670622067e+00 , 9.904326190460e-01
7.865786578658e+00 , 4.189311146484e+00 , 1.385992407268e+00
7.866786678668e+00 , 3.959691809409e+00 , 1.545660977664e+00
7.867786778678e+00 , 3.793030582465e+00 , 1.550094117126e+00
7.868786878688e+00 , 3.620735187308e+00 , 1.329125200540e+00
7.869786978698e+00 , 3.775985841841e+00 , 1.661412025664e+00
7.870787078708e+00 , 3.755502098077e+00 , 1.622390895826e+00
7.871787178718e+00 , 4.302432727190e+00 , 1.751275344282e+00
7.872787278728e+00 , 4.000805719079e+00 , 1.618754548487e+00
7.873787378738e+00 , 3.699141352250e+00 , 1.219630014849e+00
7.874787478748e+00 , 4.142807056716e+00 , 1.833962890197e+00
7.875787578758e+00 , 3.881950719009e+00 , 1.650302488976e+00
7.876787678768e+00 , 3.390690348622e+00 , 1.615203100231e+00
7.877787778778e+00 , 3.886000439305e+00 , 1.488725970888e+00
7.878787878788e+00 , 4.126398092522e+00 , 1.489677650831e+00
7.879787978798e+00 , 4.115541620377e+00 , 1.476175567807e+00
7.880788078808e+00 , 3.676293192058e+00 , 1.414247516847e+00
7.881788178818e+00 , 3.975335599984e+00 , 1.901584440358e+00
7.882788278828e+00 , 4.253737686927e+00 , 1.535573837174e+00
7.883788378838e+00 , 4.547030858284e+00 , 1.568339586102e+00
7.884788478848e+00 , 3.903978814020e+00 , 1.312827674045e+00
7.885788578858e+00 , 3.627785457959e+00 , 1.459098921037e+00
7.886788678868e+00 , 4.389608929241e+00 , 1.395772195962e+00
7.887788778878e+00 , 4.615241088317e+00 , 1.589608584164e+00
7.888788878888e+00 , 4.012548872942e+00 , 1.649040185989e+00
7.889788978898e+00 , 3.655776426515e+00 , 1.353768409500e+00
7.890789078908e+00 , 3.496009557653e+00 , 1.571581369053e+00
7.891789178918e+00 , 4.488389823116e+00 , 1.550328620348e+00
7.892789278928e+00 , 3.555282099031e+00 , 1.495460448445e+00
7.893789378938e+00 , 3.758358744539e+00 , 1.637647328560e+00
7.894789478948e+00 , 4.031074674557e+00 , 1.589046265513e+00
7.895789578958e+00 , 3.684181523479e+00 , 1.753362875496e+00
7.896789678968e+00 , 4.157691646352e+00 , 1.364361864398e+00
7.897789778978e+00 , 3.860972596725e+00 , 1.491882170161e+00
7.898789878988e+00 , 4.555491257464e+00 , 1.646697864189e+00
7.899789978998e+00 , 3.881250769248e+00 , 1.578033027684e+00
7.900790079008e+00 , 3.958832738073e+00 , 1.352716673179e+00
7.901790179018e+00 , 4.272110834357e+00 , 1.578162897316e+00
7.902790279028e+00 , 4.170560961698e+00 , 1.658043091542e+00
7.903790379038e+00 , 3.920233775923e+00 , 1.590548257817e+00
7.904790479048e+00 , 4.388550434417e+00 , 1.430218844775e+00
7.905790579058e+00 , 3.853647694387e+00 , 1.611382743683e+00
7.906790679068e+00 , 4.012653373816e+00 , 1.533434383251e+00
7.907790779078e+00 , 4.437183537782e+00 , 1.696929809617e+00
7.908790879088e+00 , 4.145956476345e+00 , 1.794795779591e+00
7.909790979098e+00 , 3.401221448656e+00 , 1.602194219271e+00
7.910791079108e+00 , 4.458406071378e+00 , 1.445617296764e+00
7.911791179118e+00 , 4.212236901650e+00 , 1.823004206371e+00
7.912791279128e+00 , 4.685064201268e+00 , 1.550156871039e+00
7.913791379138e+00 , 4.150211738443e+00 , 1.971452404677e+00
7.914791479148e+00 , 3.935334820433e+00 , 1.491712241840e+00
7.915791579158e+00 , 3.997028423764e+00 , 1.486913091953e+00
7.916791679168e+00 , 4.280752237377e+00 , 1.543508545583e+00
7.917791779178e+00 , 4.272772990742e+00 , 1.778344242353e+00
7.918791879188e+00 , 4.302704388485e+00 , 1.706169440159e+00
7.919791979198e+00 , 4.454595304564e+00 , 1.611416579208e+00
7.920792079208e+00 , 4.005815018930e+00 , 1.414668996663e+00
7.921792179218e+00 , 3.984327635868e+00 , 1.950348226505e+00
7.922792279228e+00 , 3.821299937056e+00 , 1.185821950687e+00
7.923792379238e+00 , 3.868233225476e+00 , 1.588001484264e+00
7.924792479248e+00 , 3.932919145715e+00 , 1.429811870167e+00
7.925792579258e+00 , 3.787591060122e+00 , 1.625203428546e+00
7.926792679268e+00 , 4.124719396271e+00 , 1.910589411805e+00
7.927792779278e+00 , 3.478383417765e+00 , 1.833052428181e+00
7.928792879288e+00 , 4.079625392892e+00 , 1.794510186107e+00
7.929792979298e+00 , 4.052265448716e+00 , 1.448662896167e+00
7.930793079308e+00 , 3.841015241660e+00 , 1.781617488224e+00
7.931793179318e+00 , 4.279925803180e+00 , 1.603320049973e+00
7.932793279328e+00 , 4.083589814062e+00 , 1.744806400847e+00
7.933793379338e+00 , 4.008184838821e+00 , 1.467150216945e+00
7.934793479348e+00 , 4.046783968372e+00 , 1.894272994950e+00
7.935793579358e+00 , 3.959885345036e+00 , 1.458340143512e+00
7.936793679368e+00 , 3.792753584839e+00 , 1.426381004311e+00
7.937793779378e+00 , 4.233114684280e+00 , 1.574042376782e+00
7.938793879388e+00 , 4.595359203019e+00 , 1.912249155631e+00
7.939793979398e+00 , 4.315254262373e+00 , 1.850193016283e+00
7.940794079408e+00 , 3.892735409718e+00 , 1.788644629663e+00
7.941794179418e+00 , 3.817158930924e+00 , 1.806646109894e+00
7.942794279428e+00 , 4.079684991174e+00 , 1.530273266697e+00
7.943794379438e+00 , 4.412597237848e+00 , 1.968170208486e+00
7.944794479448e+00 , 3.729481965479e+00 , 1.589035145059e+00
7.945794579458e+00 , 4.341159789188e+00 , 1.774043662119e+00
7.946794679468e+00 , 4.048472169588e+00 , 1.681451361600e+00
7.947794779478e+00 , 4.273430424229e+00 , 1.922314308268e+00
7.948794879488e+00 , 4.227144709743e+00 , 2.089688154472e+00
7.949794979498e+00 , 3.912008881049e+00 , 1.812493575241e+00
7.950795079508e+00 , 4.012085342844e+00 , 1.823786445013e+00
7.951795179518e+00 , 3.623621076997e+00 , 1.301269412273e+00
7.952795279528e+00 , 3.607906730781e+00 , 1.518455714531e+00
7.953795379538e+00 , 4.224945670541e+00 , 1.737083522851e+00
7.954795479548e+00 , 3.639229865354e+00 , 1.827396772104e+00
7.955795579558e+00 , 4.198173855406e+00 , 1.558618769129e+00
7.956795679568e+00 , 4.039708782603e+00 , 1.693983610121e+00
7.957795779578e+00 , 3.642368475944e+00 , 1.744435662411e+00
7.958795879588e+00 , 4.076025633732e+00 , 1.899764891547e+00
7.959795979598e+00 , 3.849432076350e+00 , 1.589005144761e+00
7.960796079608e+00 , 4.253368253572e+00 , 1.787715372379e+00
7.961796179618e+00 , 3.721256154161e+00 , 1.852057459685e+00
7.962796279628e+00 , 4.376340657055e+00 , 1.858309901404e+00
7.963796379638e+00 , 3.821766170299e+00 , 1.656768748763e+00
7.964796479648e+00 , 4.356695096076e+00 , 1.650568728833e+00
7.965796579658e+00 , 4.196808871887e+00 , 1.564150743959e+00
7.966796679668e+00 , 3.760883644878e+00 , 1.732663393231e+00
7.967796779678e+00 , 4.255574483647e+00 , 1.661969747846e+00
7.968796879688e+00 , 3.914910475707e+00 , 1.599133788676e+00
7.969796979698e+00 , 4.127300375910e+00 , 1.417414972520e+00
7.970797079708e+00 , 4.176474519333e+00 , 1.594829799703e+00
7.971797179718e+00 , 4.356421343298e+00 , 2.173399590296e+00
